nom;latitude_mairie;longitude_mairie;beach_coordinates;latitude_plage;longitude_plage;station;latitude_gare;longitude_gare;latitude_port;longitude_port
Rogerville;49.5036506;0.2671690;[];49.503427;0.270627;[(None, None)];49.503427;0.270627;49.503427;0.270627
Saint-Vigor-d'Ymonville;49.493494;0.361827;[];49.495171;0.359675;[(None, None)];49.493494;0.361827;49.493494;0.361827
Yainville;;;[];49.456202;0.830921;[(Decimal('49.4575208'), Decimal('0.8196150'))];;;49.448339;0.830635
Yville-sur-Seine;49.3997686;0.8815680;[];49.412183;0.873926;[(None, None)];;;49.39872;0.870407
Barneville-sur-Seine;49.3799870;0.8494650;[];49.387278;0.848593;[(None, None)];;;;
Caumont;44.6961182;-0.0075285;[];;;[(None, None)];;;49.364413;0.896492
Conteville;49.6928117;1.6371145;[];49.406962;0.38747;[(None, None)];;;;
Foulbec;49.407446;0.416779;[];49.399161;0.425045;[(None, None)];;;;
Bardouville;49.440506;0.924245;[];49.412539;0.926257;[(None, None)];49.429662;0.923035;49.429662;0.923035
Berville-sur-Seine;;;[];49.472624;0.887011;[(Decimal('49.4791810'), Decimal('0.8767075'))];;;49.472333;0.900403
Bouille;49.348731;0.932656;[];49.350676;0.933207;[(None, None)];;;49.351563;0.931488
Duclair;49.4119355;0.8579641;[];49.465819;0.85815;[(Decimal('49.4291572'), Decimal('0.8038517')), (Decimal('49.4575208'), Decimal('0.8196150')), (Decimal('49.4807247'), Decimal('0.8754147')), (Decimal('49.4791810'), Decimal('0.8767075')), (Decimal('49.4285945'), Decimal('0.8039566'))];;;;
Hénouville;49.476576;0.959005;[];49.476576;0.959005;[(None, None)];49.479464;0.959618;;
Jumièges;49.432725;0.818917;[];49.421621;0.826187;[(Decimal('49.4291572'), Decimal('0.8038517')), (Decimal('49.4285945'), Decimal('0.8039566'))];49.431988;0.817689;;
Oudalle;49.507688;0.303417;[];49.49325;0.286062;[(None, None)];49.501488;0.286462;;
Quevillon;49.4187659;0.9530900;[];49.422565;0.954074;[(None, None)];;;;
Sahurs;49.3585640;0.9432717;[];;;[(None, None)];;;;
Saint-Pierre-de-Manneville;49.392186;0.932292;[];49.382031;0.919508;[(None, None)];49.382746;0.929956;;
Saint-Pierre-de-Varengeville;49.50318;0.929963;[];49.50086;0.921484;[(None, None)];49.502961;0.925974;;
Sandouville;49.4967272;0.3192402;[];49.495421;0.311691;[(None, None)];;;;
Trait;;;[];49.47742;0.806445;[(None, None)];;;;
Barfleur;49.666362;-1.259043;[];49.669253;-1.264305;[(None, None)];;;49.671032;-1.264266
Hague;49.662908;-1.837602;[];49.675312;-1.737231;[(None, None)];;;49.715734;-1.944742
Bretteville;49.6563118;-1.5196739;[];;;[(None, None)];;;;
Cherbourg-en-Cotentin;49.6490430;-1.6539054;[];49.666568;-1.69688;[(Decimal('49.6474313'), Decimal('-1.6103588')), (Decimal('49.6437759'), Decimal('-1.6153703')), (Decimal('49.6492705'), Decimal('-1.6128939')), (Decimal('49.6467094'), Decimal('-1.6167389')), (Decimal('49.6444910'), Decimal('-1.6050689')), (Decimal('49.6295602'), Decimal('-1.6365547')), (Decimal('49.6492644'), Decimal('-1.6129412'))];49.654921;-1.651268;49.640304;-1.622195
Vicq-sur-Mer;49.6944644;-1.4090923;[];;;[(None, None)];;;;
Digosville;49.6306336;-1.5266292;[];49.622587;-1.505128;[(None, None)];49.633238;-1.522003;49.653897;-1.547961
Fermanville;49.676022;-1.454536;[];49.691258;-1.456045;[(None, None)];49.689378;-1.46337;49.693836;-1.462405
Gatteville-le-Phare;49.671675;-1.281573;[];49.684526;-1.284344;[(None, None)];49.684526;-1.284344;49.68174;-1.288412
Héauville;49.5801687;-1.7980309;[(Decimal('49.5815130'), Decimal('-1.8421380'))];49.569802;-1.804283;[(None, None)];;;;
Maupertus-sur-Mer;49.662428;-1.489605;[];49.667776;-1.488002;[(None, None)];49.662428;-1.489605;49.65497;-1.486963
Montfarville;49.6537589;-1.2689246;[];49.653872;-1.25055;[(None, None)];49.655089;-1.255979;49.654617;-1.258529
Pernelle;49.618708;-1.299295;[];;;[(None, None)];;;;
Quettehou;49.6353554;-1.2878416;[];49.5794;-1.300378;[(None, None)];;;;
Réville;;;[];;;[(None, None)];49.620354;-1.264864;;
Saint-Vaast-la-Hougue;49.584205;-1.266714;[];49.584694;-1.26608;[(None, None)];49.584694;-1.26608;49.586888;-1.265276
Plounéour-Brignogan-plages;48.650666;-4.318095;[];48.656923;-4.301953;[(None, None)];48.646176;-4.328458;48.662669;-4.302611
Carantec;48.666342;-3.914918;[];48.669048;-3.910489;[(Decimal('48.6752530'), Decimal('-3.8841720')), (Decimal('48.6706757'), Decimal('-3.9108013'))];48.636779;-3.885363;48.673359;-3.922784
Cléder;48.664148;-4.104835;[];48.67053;-4.098148;[(None, None)];48.662488;-4.105357;48.687081;-4.098027
Goulven;48.6282503;-4.3010692;[];;;[(None, None)];48.632766;-4.303278;;
Guiclan;48.552509;-3.958219;[];48.534634;-3.973075;[(None, None)];48.552912;-3.959703;48.547389;-3.965394
Guissény;48.634905;-4.399004;[];48.61604;-4.407234;[(None, None)];48.63843;-4.426297;48.636716;-4.444075
Henvic;48.63148;-3.926373;[];48.623518;-3.92787;[(None, None)];;;48.638729;-3.938578
Île-de-Batz;;;[];48.745509;-4.012819;[(None, None)];48.745339;-4.027117;48.744497;-4.011801
Kerlouan;48.65647;-4.386964;[(Decimal('48.6739421'), Decimal('-4.3549406'))];48.652504;-4.416961;[(None, None)];48.674123;-4.351812;48.647396;-4.41711
Lannilis;48.570006;-4.520426;[];48.570764;-4.527265;[(None, None)];48.569893;-4.512132;48.571907;-4.586852
Plouénan;48.592527;-3.961497;[];48.629113;-4.001102;[(None, None)];48.639177;-3.970085;;
Plouescat;48.65736;-4.173913;[(Decimal('48.6412352'), Decimal('-4.2919385')), (Decimal('48.6500285'), Decimal('-4.2418695'))];48.679257;-4.193979;[(None, None)];48.680817;-4.19219;48.667036;-4.211787
Plougoulm;48.66698;-4.044114;[];48.673215;-4.044489;[(None, None)];48.670124;-4.042872;48.681056;-4.050826
Plouguerneau;;;[];48.602129;-4.498391;[(None, None)];48.61657;-4.505217;48.621301;-4.497176
Plouider;48.6083584;-4.2989284;[];48.609717;-4.298593;[(None, None)];48.608098;-4.294965;48.593198;-4.265772
Plounévez-Lochrist;48.617309;-4.21134;[(Decimal('48.6500285'), Decimal('-4.2418695'))];48.620269;-4.215132;[(None, None)];48.614752;-4.215273;48.619382;-4.210332
Plouvien;48.5298258;-4.4513614;[];48.531533;-4.474334;[(None, None)];48.53094;-4.449119;48.554063;-4.422904
Roscoff;48.719135;-3.986672;[(Decimal('48.7246162'), Decimal('-3.9728197'))];48.712051;-3.988098;[(None, None)];48.720442;-3.98086;48.719783;-3.96796
Saint-Martin-des-Champs;48.8814582;1.7194218;[];;;[(None, None)];;;;
Saint-Pol-de-Léon;48.6277920;-4.0963801;[(Decimal('48.7246162'), Decimal('-3.9728197')), (Decimal('48.6412352'), Decimal('-4.2919385')), (Decimal('48.6500285'), Decimal('-4.2418695')), (Decimal('48.6899279'), Decimal('-4.0780704'))];48.687745;-3.977655;[(Decimal('48.6768486'), Decimal('-3.9872929'))];;;48.680701;-3.9761
Santec;48.711256;-4.016718;[];48.700372;-4.032371;[(None, None)];48.70064;-4.050422;48.706862;-4.011188
Sibiril;48.664691;-4.063745;[(Decimal('48.6899279'), Decimal('-4.0780704'))];48.688326;-4.07941;[(None, None)];48.665739;-4.072261;48.689737;-4.081192
Taulé;48.6245884;-3.8605415;[];;;[(Decimal('48.6752530'), Decimal('-3.8841720')), (Decimal('48.6706757'), Decimal('-3.9108013'))];48.615072;-3.896804;48.603832;-3.897707
Tréflez;48.622429;-4.261096;[(Decimal('48.6412352'), Decimal('-4.2919385'))];48.640704;-4.271176;[(None, None)];48.621888;-4.256457;;
Troguéry;48.757221;-3.230254;[];48.758246;-3.229674;[(None, None)];;;;
Bouée;47.3203178;-1.9102317;[];;;[(None, None)];;;;
Villeneuve-en-Retz;47.0261111;-1.8784385;[];47.027091;-1.876129;[(Decimal('47.0471487'), Decimal('-1.9523504'))];47.027091;-1.876129;47.030195;-1.899526
Indre;46.8111948;1.6913746;[];;;[(Decimal('47.1956501'), Decimal('-1.6755942')), (Decimal('47.1974746'), Decimal('-1.6741121')), (Decimal('46.9486016'), Decimal('1.9854698')), (Decimal('47.0799970'), Decimal('1.3575749')), (Decimal('47.2550746'), Decimal('1.6459907')), (Decimal('46.9388318'), Decimal('1.4411791')), (Decimal('46.9580092'), Decimal('1.4330416')), (Decimal('47.0147232'), Decimal('1.4140350')), (Decimal('46.9819771'), Decimal('1.4206270')), (Decimal('46.8500886'), Decimal('1.7939094')), (Decimal('47.1330004'), Decimal('1.4358238')), (Decimal('47.1398181'), Decimal('1.4915354')), (Decimal('47.2144095'), Decimal('1.6145221')), (Decimal('46.9440813'), Decimal('1.3147588')), (Decimal('46.8987358'), Decimal('1.4944862')), (Decimal('46.8291619'), Decimal('1.5644331')), (Decimal('47.1631601'), Decimal('1.5584373')), (Decimal('46.5923091'), Decimal('1.5185314')), (Decimal('47.0858319'), Decimal('2.0474290')), (Decimal('46.8826588'), Decimal('1.8626822')), (Decimal('47.0028432'), Decimal('2.0301466')), (Decimal('46.7357607'), Decimal('1.5901218')), (Decimal('46.6264951'), Decimal('1.5076427')), (Decimal('46.6947812'), Decimal('1.5630082')), (Decimal('46.8094504'), Decimal('1.6994314')), (Decimal('46.4800804'), Decimal('2.0307070'))];47.200239;-1.669334;47.193768;-1.64967
Montoir-de-Bretagne;47.3513716;-2.1788348;[];47.319879;-2.150234;[(Decimal('47.3209456'), Decimal('-2.1616062')), (Decimal('47.3150702'), Decimal('-2.0736623'))];;;;
Moutiers-en-Retz;47.058642;-2.001174;[];47.063325;-2.007205;[(None, None)];47.062316;-2.001521;47.055217;-1.995496
Pornichet;47.242674;-2.308508;[];47.262978;-2.342407;[(Decimal('47.2705207'), Decimal('-2.3447637'))];47.270204;-2.343217;47.25854;-2.34163
Saint-Herblain;47.219644;-1.620668;[];47.227082;-1.625284;[(None, None)];47.207995;-1.658881;47.210949;-1.653625
Saint-Nazaire;47.0814249;-2.0382504;[(Decimal('47.2350436'), Decimal('-2.2937448'))];47.254024;-2.253734;[(Decimal('47.2904432'), Decimal('-2.1655544')), (Decimal('47.2854118'), Decimal('-2.2113694')), (Decimal('47.2836505'), Decimal('-2.3648123')), (Decimal('47.2904897'), Decimal('-2.2008463')), (Decimal('47.3209456'), Decimal('-2.1616062')), (Decimal('47.5166443'), Decimal('-2.0439761')), (Decimal('47.2866383'), Decimal('-2.2111634')), (Decimal('47.5499299'), Decimal('-2.0727691')), (Decimal('47.4353259'), Decimal('-2.0885109')), (Decimal('47.3003329'), Decimal('-2.1934283')), (Decimal('47.2705207'), Decimal('-2.3447637')), (Decimal('47.3584359'), Decimal('-1.9507757')), (Decimal('47.2616258'), Decimal('-2.0151117')), (Decimal('47.3658329'), Decimal('-1.9395367')), (Decimal('47.4823703'), Decimal('-2.0500625')), (Decimal('47.0471487'), Decimal('-1.9523504')), (Decimal('47.0618825'), Decimal('-2.0009581')), (Decimal('47.0831649'), Decimal('-2.0338614')), (Decimal('47.1145045'), Decimal('-2.0977051')), (Decimal('47.1057842'), Decimal('-1.8651876')), (Decimal('47.3150702'), Decimal('-2.0736623')), (Decimal('47.2898097'), Decimal('-2.5069508'))];47.28567;-2.21132;47.27623;-2.204033
Fleury;48.8477706;-1.2754988;[(Decimal('43.1971360'), Decimal('3.2148250')), (Decimal('43.1914356'), Decimal('3.2078971'))];;;[(None, None)];;;;
Marsilly;46.2295060;-1.1346480;[];;;[(None, None)];;;;
Barbâtre;46.948953;-2.183582;[];46.941748;-2.180298;[(None, None)];46.944235;-2.17785;;
Bouin;46.9744971;-1.9990231;[];46.933278;-2.062655;[(None, None)];;;46.978102;-1.982045
Noirmoutier-en-l'Île;46.9676671;-2.2335486;[(Decimal('47.0010281'), Decimal('-2.2981658'))];47.015189;-2.224678;[(None, None)];47.000311;-2.248822;47.022183;-2.300341
Notre-Dame-de-Monts;46.831348;-2.130616;[];;;[(None, None)];;;;
Audierne;48.0214342;-4.5378877;[];48.011622;-4.565603;[(None, None)];48.015319;-4.545955;48.00526;-4.558343
Beuzec-Cap-Sizun;48.075084;-4.512276;[];48.076661;-4.511773;[(None, None)];48.069679;-4.532717;48.084264;-4.528149
Cléden-Cap-Sizun;48.0489818;-4.6483891;[];48.048041;-4.647948;[(None, None)];48.054598;-4.658686;48.060362;-4.671174
Goulien;48.055601;-4.592307;[];48.041356;-4.605166;[(None, None)];;;48.072324;-4.603494
Penmarch;;;[];47.825793;-4.365548;[(None, None)];47.809378;-4.339614;47.803525;-4.350033
Plogoff;48.0365987;-4.6677409;[];48.029236;-4.6359;[(Decimal('48.0367561'), Decimal('-4.6670465'))];48.031668;-4.66773;48.039167;-4.706571
Plouhinec;47.6974894;-3.2520118;[];48.008216;-4.513599;[(None, None)];;;;
Plovan;47.9159456;-4.3612916;[];47.916097;-4.370346;[(None, None)];47.919015;-4.367742;47.917003;-4.364625
Plozévet;47.9879502;-4.4251731;[(Decimal('47.9703943'), Decimal('-4.4354322')), (Decimal('47.9834539'), Decimal('-4.4589254'))];47.980575;-4.416072;[(None, None)];47.988001;-4.421287;47.984876;-4.456639
Pont-Croix;48.0365987;-4.6677409;[];;;[(Decimal('48.0367561'), Decimal('-4.6670465')), (Decimal('48.0354193'), Decimal('-4.8488392'))];48.044681;-4.48815;;
Pouldreuzic;47.9532696;-4.3584039;[];47.962894;-4.367339;[(None, None)];47.951882;-4.366198;47.942022;-4.404172
Poullan-sur-Mer;48.081114;-4.41551;[];48.0716;-4.399202;[(None, None)];48.085273;-4.413672;;
Primelin;48.025266;-4.610137;[];48.028522;-4.629591;[(None, None)];48.021245;-4.607416;48.027575;-4.629863
Tréogat;47.9179197;-4.3236840;[];;;[(None, None)];47.921182;-4.32637;;
Bernerie-en-Retz;47.084814;-2.041447;[];47.084814;-2.032509;[(None, None)];47.084814;-2.032509;47.071128;-2.027226
Bouguenais;47.183689;-1.584915;[];47.181289;-1.632493;[(None, None)];47.1775;-1.620008;47.18095;-1.631459
Cordemais;47.293306;-1.871927;[];47.299837;-1.827164;[(Decimal('47.3022303'), Decimal('-1.8465953'))];47.302457;-1.845353;47.28279;-1.885104
Couëron;47.210414;-1.730652;[];47.215538;-1.713541;[(Decimal('47.2219523'), Decimal('-1.7236247'))];47.222178;-1.725735;47.217359;-1.744212
Lavau-sur-Loire;47.3062862;-1.9675599;[];;;[(None, None)];;;47.305609;-1.965695
Montagne;44.9302697;-0.1291616;[];;;[(Decimal('45.4953736'), Decimal('-73.5798383')), (Decimal('45.4897865'), Decimal('-73.5863426'))];;;;
Nantes;47.2019039;-1.7544191;[(Decimal('47.2439678'), Decimal('-1.4745251'))];47.220101;-1.508539;[(Decimal('47.1956501'), Decimal('-1.6755942')), (Decimal('47.1974746'), Decimal('-1.6741121')), (Decimal('47.1971055'), Decimal('-1.5943591')), (Decimal('46.9906287'), Decimal('-1.8226619')), (Decimal('47.2031259'), Decimal('-1.7550298')), (Decimal('47.1381112'), Decimal('-1.6810992')), (Decimal('47.0505288'), Decimal('-1.1828139')), (Decimal('47.2057549'), Decimal('-1.7519331')), (Decimal('47.1615433'), Decimal('-1.3922123')), (Decimal('47.1003270'), Decimal('-1.3061145')), (Decimal('47.2651143'), Decimal('-1.4409626')), (Decimal('47.2170954'), Decimal('-1.5414230')), (Decimal('47.1164915'), Decimal('-1.7393069')), (Decimal('47.2588443'), Decimal('-1.5449720')), (Decimal('47.2830277'), Decimal('-1.5446771')), (Decimal('47.1904456'), Decimal('-1.4956837')), (Decimal('47.2068980'), Decimal('-1.5109800')), (Decimal('47.2976040'), Decimal('-1.5480222')), (Decimal('47.3022303'), Decimal('-1.8465953')), (Decimal('47.2748178'), Decimal('-1.7856867')), (Decimal('47.2219523'), Decimal('-1.7236247')), (Decimal('47.2941137'), Decimal('-1.5289637')), (Decimal('47.1932254'), Decimal('-1.5493838')), (Decimal('47.2920482'), Decimal('-1.5358122')), (Decimal('47.1956514'), Decimal('-1.5886441')), (Decimal('47.1990647'), Decimal('-1.5727494')), (Decimal('47.3085846'), Decimal('-1.5415082')), (Decimal('47.1054412'), Decimal('-1.8139605')), (Decimal('47.0859421'), Decimal('-1.2865506'))];;;47.278477;-1.512391
Pellerin;47.20467;-1.779724;[];;;[(None, None)];;;;
Plaine-sur-Mer;47.158355;-2.168682;[];47.155259;-2.195129;[(None, None)];47.137501;-2.194317;47.155145;-2.180463
Pornic;47.0814249;-2.0382504;[];47.103866;-2.081423;[(Decimal('47.0618825'), Decimal('-2.0009581')), (Decimal('47.0831649'), Decimal('-2.0338614')), (Decimal('47.1145045'), Decimal('-2.0977051'))];47.114241;-2.098143;47.112345;-1.970798
Préfailles;47.1283311;-2.2163623;[];47.12824;-2.219376;[(None, None)];;;47.124713;-2.199647
Rouans;47.186205;-1.859284;[];47.174034;-1.832138;[(None, None)];;;47.185936;-1.880217
Saint-Étienne-de-Montluc;47.3267650;-1.7359606;[];47.272362;-1.783189;[(Decimal('47.3022303'), Decimal('-1.8465953')), (Decimal('47.2748178'), Decimal('-1.7856867')), (Decimal('47.2219523'), Decimal('-1.7236247'))];;;;
Saint-Jean-de-Boiseau;47.18963;-1.70844;[];47.193147;-1.71105;[(None, None)];47.199711;-1.734654;47.200331;-1.736751
Saint-Michel-Chef-Chef;47.185135;-2.151187;[];47.176064;-2.161061;[(None, None)];47.175307;-2.153889;47.174952;-2.161082
Grand-Quevilly;49.416851;1.033479;[];49.412739;1.044635;[(None, None)];49.427644;1.037641;;
Barre-de-Monts;;;[];46.891496;-2.134573;[(None, None)];46.890987;-2.136215;;
Beauvoir-sur-Mer;46.9744971;-1.9990231;[];46.934637;-2.073694;[(None, None)];;;46.926188;-2.050436
Épine;46.977401;-2.265554;[];;;[(None, None)];;;;
Guérinière;;;[];46.966439;-2.230315;[(None, None)];;;46.961872;-2.210968
Saint-Gervais;46.7150305;-70.8861999;[];;;[(None, None)];;;;
Saint-Jean-de-Monts;46.9676671;-2.2335486;[(Decimal('47.0010281'), Decimal('-2.2981658')), (Decimal('46.8131958'), Decimal('-2.1334756'))];46.792243;-2.063216;[(Decimal('46.8933104'), Decimal('-2.1388100')), (Decimal('46.8932607'), Decimal('-2.1387451'))];;;;
Kerbors;48.8280385;-3.1842927;[];48.841153;-3.179184;[(None, None)];48.830464;-3.183505;48.827086;-3.191987
Langoat;48.7484;-3.282065;[];;;[(None, None)];;;48.747599;-3.318555
Lannion;48.7944277;-3.4127161;[(Decimal('48.8468923'), Decimal('-3.2068652'))];48.739123;-3.470798;[(Decimal('48.7274303'), Decimal('-3.4602605')), (Decimal('48.8076312'), Decimal('-3.4416085')), (Decimal('48.7318708'), Decimal('-3.4652408')), (Decimal('48.5816732'), Decimal('-3.5680551')), (Decimal('48.6062088'), Decimal('-3.4667489'))];48.725251;-3.461599;48.735744;-3.455062
Louannec;48.7944277;-3.4127161;[];48.777581;-3.414178;[(None, None)];48.791697;-3.414856;48.796026;-3.4273
Minihy-Tréguier;48.778143;-3.230365;[];48.769334;-3.258863;[(None, None)];;;;
Penvénan;48.812261;-3.297915;[];48.817627;-3.303195;[(None, None)];48.804496;-3.295278;;
Perros-Guirec;48.7944277;-3.4127161;[];48.812705;-3.45979;[(Decimal('48.8076312'), Decimal('-3.4416085'))];;;48.829289;-3.485413
Plestin-les-Grèves;48.6498480;-3.5640142;[];48.649747;-3.634837;[(Decimal('48.5816732'), Decimal('-3.5680551')), (Decimal('48.6062088'), Decimal('-3.4667489'))];48.674427;-3.619636;48.682276;-3.623733
Pleumeur-Bodou;48.779687;-3.526614;[];48.814839;-3.537445;[(None, None)];;;48.799625;-3.579383
Ploubezre;48.7039913;-3.4479765;[];48.694765;-3.457422;[(None, None)];48.659104;-3.444891;48.710049;-3.4547
Plougrescant;48.842419;-3.22849;[(Decimal('48.8468923'), Decimal('-3.2068652'))];48.839082;-3.234967;[(None, None)];48.849775;-3.234946;48.856365;-3.222772
Plouguiel;48.828326;-3.206804;[];48.821735;-3.205863;[(None, None)];48.795223;-3.256952;48.824164;-3.20601
Ploulec'h;48.7184093;-3.5041212;[];48.720708;-3.500284;[(None, None)];48.720708;-3.500284;48.728982;-3.534492
Ploumilliau;;;[];48.718343;-3.524712;[(None, None)];48.682012;-3.525104;48.655303;-3.485123
Roche-Derrien;;;[];;;[(None, None)];;;;
Saint-Michel-en-Grève;48.6847011;-3.5650768;[];48.678354;-3.556139;[(None, None)];;;48.672538;-3.553225
Trébeurden;48.7690891;-3.5660497;[];48.770014;-3.571181;[(None, None)];;;48.771504;-3.581274
Trédarzec;48.787295;-3.202256;[];48.789323;-3.19943;[(None, None)];48.786435;-3.197025;48.790115;-3.221387
Trédrez-Locquémeau;48.6985032;-3.5666645;[];48.706721;-3.564773;[(None, None)];48.706721;-3.564773;;
Trégastel;48.8171194;-3.5138031;[];;;[(None, None)];;;48.82693;-3.492768
Tréguier;48.7428193;-3.1977131;[(Decimal('48.8468923'), Decimal('-3.2068652'))];;;[(None, None)];48.781188;-3.238112;48.789945;-3.22742
Trélévern;48.80882;-3.372576;[];48.808754;-3.371838;[(None, None)];48.813324;-3.38554;48.814213;-3.381024
Trévou-Tréguignec;48.818817;-3.346267;[];48.815148;-3.358203;[(None, None)];48.821545;-3.349573;48.819785;-3.361337
Crasville;49.5524112;-1.3383484;[];;;[(None, None)];;;;
Guimaëc;48.693098;-3.708278;[];48.688635;-3.712311;[(None, None)];48.688635;-3.712311;48.667449;-3.682067
Locquirec;48.6909586;-3.6483119;[];48.682578;-3.671385;[(None, None)];;;48.691299;-3.646504
Morlaix;48.4392167;-3.8914947;[(Decimal('48.7246162'), Decimal('-3.9728197')), (Decimal('48.6412352'), Decimal('-4.2919385')), (Decimal('48.6500285'), Decimal('-4.2418695')), (Decimal('48.6899279'), Decimal('-4.0780704'))];48.595775;-3.809272;[(Decimal('48.6768486'), Decimal('-3.9872929')), (Decimal('48.5797411'), Decimal('-3.8298440')), (Decimal('48.6752530'), Decimal('-3.8841720')), (Decimal('48.6706757'), Decimal('-3.9108013')), (Decimal('48.7129698'), Decimal('-3.8250347')), (Decimal('48.5780713'), Decimal('-3.8328533')), (Decimal('48.4944920'), Decimal('-3.9478523')), (Decimal('48.4852532'), Decimal('-3.9995974')), (Decimal('48.4958044'), Decimal('-4.0822030')), (Decimal('48.5078137'), Decimal('-3.8825457')), (Decimal('48.5647139'), Decimal('-3.7102279'))];;;48.611462;-3.841271
